item_id,txt,tag_score
4326,"A very good movie; Contains Spoilers Mississippi Burning is a riveting dramatization of the real-life investigation into the disappearance of three 1960's civil rights workers in rural Mississippi. Despite being criticized by many for sticking pretty close to fact. Movie-a- Day.com blasts it for telling the story from a white perspective instead of a black perspective.  I feel that the accuracy of the dramatization is of the utmost importance; ""perspective"" is irrelevant.  Despite that, Mississippi Burning remains one of the most poignant, yet underrated films dealing with racism and justice in 1960's southern America, certainly on par with 1967's In the Heat of the Night. The northern-born, by-the-book FBI agent Ward (Willem Dafoe) is partnered with Agent Anderson (Gene Hackman,) a former small town Alabama sheriff to find them, but meet with resistance from Mayor Tilman (R. Lee Ermey) and Sheriff Ray Stuckey (Gailard Sartain) and an unsympathetic cast of police officers and townspeople, many of whose members are also members of the Ku Klux Klan. You can cut the tension between Anderson and Ward with a knife, but when his methods of getting to the truth fail, Ward is forced to cede to the older, wiser Anderson.  Through fostering a genuinely friendly relationship with the wife of a vicious Deputy Clinton Pell (played very convincingly by Frances McDormand and Brad Dourif respectively,) Anderson is able to learn that the civil rights workers were killed and buried in a nearby quarry.  When Mrs. Pell is assaulted by her husband at the behest of his Klan buddy Frank Bailey (played by the always dependable Michael Rooker,) to keep her quiet, Anderson wreaks havoc on those he knows are responsible. Stephen Tobolowsky also has a small, but impressive role as Clayton Townley. The end of the film sees most of the defendants found guilty and sentenced to various prison sentences.  Mayor Tilman, although never implicated in the murders, commits suicide.",0.0
3751,"Can you spell the word Ripoff?; This movie was a total ripoff of the Disney/Pixar movie A Bug's Life, if anyone has seen Bug's Life then you can certainly tell that there were so many things stolen from the movie, to make Chicken Run. 1. the protagonist is a screw up, just like Flick 2. the protagonist looks for help from someone, just like Flick 3. what the protagonist finds is a fraud, sounds just like those circus bugs huh? 3.everyone discovers the truth, then the fraud leaves. just like from Bug's Life 4.You can compare the chickens' egg giving, to the ants offering to Hopper and his crickets. too many things to point out that this movie was a complete ripoff in every way to a previously made movie",0.875
1223,"A good early effort, but greater things were to come; STAR RATING: ***** The Works **** Just Misses the Mark *** That Little Bit In Between ** Lagging Behind * The Pits In this debut effort for Nick Park's beloved man and dog, they are forced to fly to the moon when good old Wallace runs out of cheese. As well as being the shortest feature at just 22 minutes, this W/G adventure is also the earliest and it kinda shows. The plasticine animation is a little creaky and funny here, sort of reminiscent of the Mork animation about the little man in the box. Admirable though the craftsmanship behind it is, I've never actually been hugely into Wallace & Gromit (maybe a bit too clean and traditional for someone of my generation.) The only one I've really enjoyed is The Wrong Trousers (and that was more from when I was younger and less aware of, shall we say, the seedier pleasures of life.) I was driven to actively seek out this early effort due to the resurgence in popularity as a result of the hugely successful recent film adaptation. As technically impressive as the first two (all things considered!) this one lacks the emotional angle it's successors were to possess. That being said, it's fairly good fun as a first try and certainly set the standard for greater things to come. Two stars, but a good two stars. **",1.0
5816,"there isn't secrets: it's Colombus + Williams + Harris; This is for me the best of the series and it goes as well for the book, the game and the movie. It's the quintessential Potter spirit because it has all the goof things I look for: the school year, the wizardry, the friendship and the mystery. I remember the first time I saw it: it was during a Wednesday baby-sitting of the son of a good friend: He was 6 then and we kept playing the scene when the Spider comes up at the car's window. It's true that the production is less baroque (cheaper?) than the later movies but at last, the young trio is still well coached and the visual stays very realistic even if it's about an imaginary universe. If Hermione takes a health leave, Ginny makes a brilliant substitute and it's funny to see that she has always been this same quiet, shy girl. But this movie counts for me because it's the last of the real Dumbledore. Richard Harris was the perfect choice: his weary voice (a bit like Pacino) and his aura makes him a very warm grandfather and a respected headmaster. Gambon never gets into the robe and it's a pity that Mr. Harris couldn't follow the adventure.",0.0
4388,"What a waste; I just got back from viewing what is arguably one of the biggest disappointments of the year. Don't get me wrong--I was a huge fan of the original installment. The parodies of pop culture movies and its ""we don't take ourselves seriously"" atmosphere were a welcome change and struck with great results. The sequel, although it admirably attempts to separate itself from the first one, would've been better off sticking with the old formula. First off, the new characters were incredibly mundane and unentertaining. Tori Spelling's role as a ditz was terrible. Getting it on with a ghost was absolutely pathetic. Some of the bathroom humor which is something I normally don't mind, was used to such extremes that the first 5 minutes of the movie ruined any chance of it getting off the ground. The rest feels so rushed, and it seems that no thought was put into the script. The writers tried to create some new material rather than making fun of current movies(I won't spoil the ""story"" for ya), but everything sounded insanely immature and insulting. Throwing ideas in a hat and randomly picking one was the name of the game here and it got ugly. Speaking of parodies, the few redeeming parts, such as the Nike basketball commercial rip-off and the scenes with the parrot were sufficient to prevent this film from making an all-time worst movie list, but that's hardly a compliment. Curiosity is going to get the best of many, but I'm giving it my highest recommendation to avoid at all costs.",0.0
6773,"Well done, funny cartoon with heart.;  I love it when I get to review a well done, creative film. It is a seldom occurance. In the case of ""The Triplets of Belleville"" I will write about a wonderful, heartwarming, funny movie. The story revolves around a mother and son who live in a single dwelling in Paris. The mother loves him very much. The son becomes a competator in the Tour De France. During the race, he gets kidnapped by some gambling ring. The plot then starts to develop. The mother follows the kidnappers, with the help of her dog, to the seaside city of Belleville. In Belleville, she and the dog are invited to stay with the Triplets of Belleville, a group of Burlesque performers. There are alot of impressive parts of this film. The scene at Tour De France, where the son is kidnapped, is visually captivating. The scene in which the mother and dog are at sea, folowing the massive ship that holds the kidnappers, is beautiful. The scene which introduces the kidnappers is hilarious. The scene which shows the mother and dog joining the Triplets for a meal is both disturbing and poignant. The scene where we find out why the son was kidnapped is stunning. And, I have to mention the final climax. It is the best few minutes of the film. From the beginning until the final frame, it is exciting and marvolous. I wish I knew the name of the writer and director, so I could give him some well deserved credit. I know that he is French-Canadian. And, I know that he received a Acadamy Award nomination for best animated film. I send him congradulations on a great achievement. This is one amazing film. Josh Weinman, Video Production Student",0.027777777777777776
8874,"A comedy you can take a bite out of; 'Shaun of the Dead', directed by Edgar Wright presents us the tale of Shaun (Simon Pegg, who also co-wrote the script) who is an Average Joe, living in London who has your normal, run of the mill problems. He has an unsatisfying job, girlfriend troubles, no one gets along with his best friend Ed (the hilarious Nick Frost) and zombies are hunting him. He not only has to try to survive the day being surrounded by them, but has to protect his friends and some of his family while trying to defeat the living dead. For a guy who is very content to live his life in a rut, this proves to be quite a challenge. Luckily the jokes in 'Shaun of the Dead' are a hell of a lot funnier than my summary line for this review. I cannot remember the last time I laughed so hard and so much at a film that didn't have anything to do with the Coen brothers. Not only is the humor in 'Shaun of the Dead' about as dark as it gets, but there are such witty moments that I was left shaking my head at the brilliance of the script. There are several moments where the humor is subtle, yet uproariously funny. A good example is when Shaun wakes up the morning the zombies have taken over, and, incredibly hung over, walks in a daze to the corner convenience store, he doesn't notice that there are huge bloody hand prints on the cooler door then suddenly slips on something the audience doesn't see, but assumes is some kind of blood or gore. This could have gone two other ways  either he wouldn't slip at all, or we would see what he slips on, but the way it was presented made it one of the many times I found myself crying from laughing so hard. Simon Pegg and Nick Frost are also absolutely brilliant as best friends and our main protagonists. Their fantastic and natural acting, coupled with the 'real' feel of the dialogue made for some truly standout performances. I am not familiar with either actor, but if they are not already stars, this is surely their breakout film. The only criticism I have of the film is something that I may have even missed with all of my laughter  I have no idea why there was this sudden plague of the living dead. For a film as entertaining as this one, however, that kind of explanation is something that really isn't necessary; something that I am normally a stickler for. There were also some unexpected poignant moments that seemed out of place, but none of these criticisms diminished the overall effect the film had on me. I so thoroughly enjoyed this film that it is disappointing to say that this is not a film for everyone. Make no mistake, 'Shaun of the Dead' is at times extremely violent and quite gory, and it's blackest of black humor is not going to appeal to many, but if you want to see a brilliant comedy that is going to make you cringe while making you laugh out loud, this is your movie. I haven't had this much fun at the movies in a long time. --Shelly",0.0
66097,"Everything About this Movie is Great; Coraline follows a little girl who, after moving into a new house, realizes how boring her life is. She eventually discovers a secret door that leads her to an alternate dimension where everything is better, yet as she goes there more and more she begins to receive warnings against the place. This was one of those movies where I hit the thirty minute mark and had basically solidified a 10/10. To start the visuals are great. This is a clay-mation movie though, so it's kind of expected, but there were still loads of great big visual spectacles scattered throughout. Not only that, but every character design is great. From Coraline herself to Wybie to Beldam (especially Beldam), everyone looks fantastic. The plot is, while not horribly original, presented in the best way. It's complemented by interesting and fun characters who lead it along, one of whom is a little girl who is actually smarter than most of the grown women we see in other horror movies these days, yet she's not so smart that she's unrealistic. The movie actually isn't all that scary, but instead takes it's time in building up the characters and conflict until the climax where I felt more tension than I did fear. Sure, I figured I knew the ending considering it's supposed to be a kid's movie, but that didn't stop me from getting invested. It was scary more through subtlety and knowing things that maybe the characters didn't, or not knowing things that the characters also didn't. The main villain, however, was very intimidating and creepy especially towards the end. Surprisingly, the opening sequence also managed to be pretty unsettling. I was surprised to find that the soundtrack was actually really good. It fit the movie really well and I just liked how it sounded. I've listened to it outside of the movie and still really like it. Overall Coraline was fantastic. Everything about this movie is exceptional, so I really don't see any reason why I'd give it anything less than a 10/10. I can certainly see why someone wouldn't enjoy it as much as I did, but I don't really care. In the end I would definitely recommend this movie.",0.0
903,"Hitchcock's most haunting film; Vertigo is directed by Alfred Hitchcock, is based on the novel by Pierre Boulle, has a beautiful score by Bernard Herrmann and stars James Stewart, Kim Novak and Barbara Bel Geddes. A haunting and suspenseful story that is one of Hitchcock's best if not his all time best film.Vertigo surprisingly didn't do very well on it's initial release and wasn't well liked.However over time it's become a massive success both with critics and audiences and is a truly stunning piece of work. Detective Scottie Ferguson(James Stewart)is hired to follow an old friends wife Madeleine(Kim Novak). She is apparently being possessed by the spirit of a dead ancestor who killed herself. As he begins to do some research into Madeleine's past and sees more of her, he is caught up in a very weird situation. The film becomes quite creepy in a disturbing way as he becomes obsessed with Madeleine and later with a woman who looks like Madeleine called Judy(Kim Novak in a stunning duel performance.) Part ghost story and part love story this is one of Hitchcocks greatest films, a combination of genres and featuring a great cast and lots of suspense and tension. James Stewart gives one of his best performances and is excellent as the emotionally tortured Scottie. Vertigo also features some gorgeous location footage of the city of San Fransisco.This is a must see film.",0.0
19,"Jim Carrey does not do it for me; Despite the fact that Sophie Oonekedo makes a guest appearance in this film as a native African, this film was neither humourous nor entertaining. Carrey seems to play the same sort of characters in each film that he is in, which suggests to me that he is not a classical actor, but a buffoon.",0.0
1246,"If the story really goes like this, it could end more extraordinary!; A good story and a meaningful one too! But why not show us more character of Neil'parent and the headmaster, it seems a little strange somewhere the story goes and something deeper and maybe more important haven't discuss in this movie.Instead, some scenes which doesn't prove a necessary point somehow take place them.",0.0
903,"haunting, melancholic piece about obsession; There are some negative comments evident in IMDB.  Despite the truly shameful naivety of some of them - are interesting to read, with the majority them highlighting some valid, albeit subjective, points. First and foremost, those not particular in tune with films pre-dating the 60s will perhaps find some of the situations and dialogue clunky.  I did, but like anything you merely have to become accustomed to it. Although the film may seem long and slow to some, I did not encounter such problems.  Rather, the dreamlike mood induced a hauntingly, melancholic, almost trance-like state for this viewer.  This I think is Vertigo's timeless appeal.  While Rear Window is arguably the better film, and enjoys greater technical direction, tighter story telling and pacing (as well as a wittier interplay between the two main leads), Vertigo delves into the subconcious and weaves its own unique spell on the viewer as we follow Scotty into obsession. Vertigo 'feels' like Mr Hitchcock's most personal film.  However I do think certain, curious individuals are reading too much into the piece, purely as an insight into Mr Hitchcocks character, particularly his fascination for (certain) blondes.  As Mr Hitchcock and his daughter will often attest, he was always concerned merely with cinema art as entertainment - and, that entertainment was always a figment of his imagination. To a uniquely, beautiful and obsessive creation 5/5",0.0
903,"overwhelming; The score, the post-transformation kiss, the ending. I've seen Vertigo six times now and it still thrills me. James Stewart is just plain brilliant as Scotty. He starts off as a light-hearted, good natured guy and becomes very manipulative, very single-minded, very scary, very un-Stewart-like. And yet, even as he's leading the woman he thought he was in love with up the stairs in an emotionally manic frenzy, Scotty's still a completely sympathetic character. He's manhandling Judy, screaming at her, and at that moment you can really *feel* that his heart has been ripped from chest. You don't want Judy to come to harm, but you can't begrudge Scotty his rage either. Whatever happens, you know there can be no happy ending. And as Scotty stands in the bell tower looking down at his lover's corpse for the second time, you and he are utterly crushed. Now *that's* cinema.",0.0
8838,"Great Ensemble of Acting & Writing Framed by Early Martin Scorsese; Early On, in His Illustrious Career Director Martin Scorsese Made this Timely Female Move, Ironically Fitted Between Two of His Most Macho, Mean Streets (1973) and Taxi Driver (1976). What will be Known Later is No Surprise that He Nailed it, Because Scorsese is a Great Filmmaker. His Love for Cinema is Evident from the Opening Homages to Hollywood's Dream Factory Past and Continues with Personal Flourishes Throughout, Popular Rock Tunes on the Soundtrack and a Neatly Nervous Camera Moving About. Yes, it is Ellen Burstyn's Film but it is Framed in Scorsese's Artsy Way and the Two Combined for an Unforgettable and Timeless Movie. Burstyn Won the Oscar and Scorsese was a Voice to be Reckoned With. Along with a Great Supporting Cast, Diane Ladd Also Took Home a Statue, the Film Today Does Not Feel a Bit Dated. It is an Amusing, Heartfelt, and Dramatic Movie that Can Inspire and Entertain. Highly Recommended for Scorsese Fans to See What the Director Could Do in His Youth Against Type and for Anyone with a Feel for Women and Their Struggle in a Man's World. Note...Inspired the TV Sitcom Alice.",0.0
903,"Vertigo; This was a thought that streamed through my head, what's going to happen next? Which kept me in tuned and drawn to my seat, with no attention of leaving until it was over. It was like most Hitchcock films,had an oddness to it which made it a unique masterpiece. This is one of those films that inspire directors, such as Martin Scorsese. If you watch a film more than once and get new information out of it every time, thats what I would consider a great movie. Also great actors to play these parts and a contribute in this classic, made this film that much better. Hithcock couldn't have gone wrong with the actors who played these amazing characters. A great film I would say the least.",0.0
5816,"A Disapointment; *** Contains some spoilers*** When making a film about children, its best to let children act the parts, and in the first Harry Potter film, the child actors were perfect for their roles. Unfortunatly the producers waited a little too long before making the second one and so all of the kids now look and sound a lot older than the characters they are suppose to be playing and most of them now suck at their roles anyways. While i think that the adult actors filled their roles well, the new characters have almost NO development besides a slightly brooding musical tone when they appear. Another point against it is that script was very cheesy you cant get a grip on whats really happening until the end when everything is explained in a good minute! It would have been a lot better if there was more subelty to this film instead of the blantent actions of the characters.  I will say that the special effects are quite good but cannot save it. So all in all this movie is a one shot deal and i dont suggest seeing it anymore after that a lowly 3/10",0.0
6773,"Very unusual and clever but also not particularly pleasant viewing; When I saw this film, I really wanted to love it. After all, I adore French films as well as animation so I really thought I'd found an excellent film for me. At first, I was quite happy, as the animation style and quality were very nice. I particularly liked the quirky way that people were drawn as well as the nice muted colors. There was also a funny and odd sensibility about the film that made me smile....for a while. Then, I noticed that unfortunately the film never really achieved anything. It just went on and on with practically no dialog (which is fine) and a story that just seemed to drag (which isn't so fine). In fact, I'd go so far as to say that the film seemed very happy at its own cleverness and never really tried to come up with an interesting story or one you could show to children. In fact, the film is exceptionally dark and rather cruel at times--with a plot that late in the film resembles the brilliant independent film, 13 TZAMETI. However, 13 TZAMETI is a film no child would watch nor would any sane parent let them watch this ultra-dark film--while unsuspecting parents might naturally assume that since THE TRIPLETS is a cartoon that it's a kids' movie. Despite a few clever touches here and there, this is certainly not a kids film. Nor, now that I think about it, is THE TRIPLETS a film for even the average viewer. Dark, quirky and with a plot that, at times, is practically non-existent, I just couldn't get into this film and found myself amazingly bored. Pretty and interesting but just not particularly pleasant viewing.",0.027777777777777776
5540,"Loved this one when I was a kid.; As a kid I saw this one at the theater and I loved it.  Not as good now, but it still holds up ok.  This movie has a bunch of Greek mythology and a lot of stop motion animation.  I am not the biggest fan of this technique, but when Ray Harryhausen is involved it is usually rather good...he is the best.  This movie has it all swordfights, monsters, and mechanical owls.  The story follows our hero as he tries to save the princess from first this monster guy, then the deadly Kraken a giant beast.  Medusa, Cerberus, and the three blind witches are in this one too.  This one is a really good movie to show your kids that is enjoyable to adults as well.",0.0
8874,"making fun of the dead; i had been looking forward to see this, though i had mixed feelings about it.  when i saw the trailer i didn't really know what to think, but now i've seen the movie i do: it's brilliant! pure entertainment, a good laugh with much respect to the horror genre! a cute and well brought fun storyline and a very well paced zombie slasher in one. that's an amazing achievement! i hadn't seen any of the actors before, except Bill Nighy. but they all play their characters really well. the soundtrack and often fast paced montage sure adds up to the enjoyment of this film. last week i saw Dawn of the Dead (the new version) which i really enjoyed for the new styletreat and changes in the storyline. this film (shaun...) however feels much better on the comedy side and still brings a great homage to the zombie genre. if you haven't already; go and see it yourselves, it's well worth the time and money!",0.0
3751,"finger-lickin' good; Chickens. Lots and lots of chickens.  Chickens from England, walking, running, and knitting.  There's something really funny about British claymation characters, something that the creators of `Wallace and Grommit' have known for quite some time.  `Chicken Run', their first full-length animated feature, brings together elements of `The Great Escape', `101 Dalmatians', and even some `Star Trek' to create a hilarious, smart, vegetarian conscious movie. The crisis: the chickens are prisoners at a farm where unproductive hens are turned into dinner and even the prolific ones are treated like egg-laying slaves.  The farm's evil owner then has a moment of fiendish clarity and realizes that gathering and selling eggs is boring.  Making chicken pot pies would be much more profitable and probably a heck of a lot more fun, so she buys a pie machine.  Well, you can't make pot pies without breakin' a few chickens, but since they're so cute--well, as cute as British chickens can be--we don't want them to die!  We want them to run and fly outta there!  Wait--chickens can't fly or can they? They answer is - no, of course chickens can't fly, sorry to disappoint you.  But they can sure try, and try they do.  This becomes one of the most entertaining parts of the whole film, as most training montages tend to be.  With the help of a flying rooster (voice of Mel Gibson), and the leadership of funky chicken Ginger (the daughter from TV show `Absolutely Fabulous'), the ladies try everything from leaping off rooftops to being flung in giant slingshots, all with hilariously unsuccessful results. Meanwhile, the evil farmer becomes all that much closer to completing her pot pie contraption, and the chickens still don't know how to fly. Before they can escape they'll have to face the facts and realize that to get out they'll have to use their brains instead of their funny-looking wings.  Each chicken has a special skill, from knitting (the fat, naive chicken) to engineering (the Scottish one with bad vision) that will have to work together to get them out. Boy, the theme sounds corny, but it definitely works in this film. `Chicken Run' teaches that although we can't fly, we have the right to say `Buwaaauck!' and eat corn off the ground as free fowl, without worry of laying eggs or becoming pot pies.  Besides that, those little faces are enough to keep you entertained and wondering just how much patience someone must have to animate a film like this. My grade for `Chicken Run': A ",0.875
5540,"A great fantasy movie.; Despite some awful acting performances, for any boy ""Clash Of The Titans"" is a marvellously entertaining fantasy film. The main reason behind its entertainment value are, not for the first time, Ray Harryhausen's special effects. Mr. Harryhausen, who died last month aged 92, has turned many a movie which would have been pretty dull without him, into something extremely watchable. His army of admirers include James Cameron, Steven Spielberg & countless others many of whom were inspired as boys watching his special effects wizardry to become film directors. The acting of some of the films main characters such as Harry Hamlin who plays Perseus is wooden, Laurence Olivier as Zeus is over-the-top, Judi Bowker as Andromeda is forgettable & Ursula Andress playing the love goddess Aphrodite just looks bored out of her brains. As with the 1963 adventure fantasy also set in Greek mythology ""Jason & The Argonauts"", the real star of this 1981 movie is, undoubtedly, Ray Harryhausen.",0.0
4388,"give me you cash; Alright if you want to go see this movie just give me our money I'll kick you were it counts and you'll have the same amount of fun. I'll even guarantee more fun. This movie once again shows what happens when you can't get any one else to hire your family and your forced to make your own movies. Same, I'm going through puberty humor jokes, just dumber and grosser. This movie is really a disgrace to movie goers. They try to shock you into laughing because you can't believe the levels they have to stoop to make you laugh. So my offer above stands as",0.0
2302,"Funny, watch it!; A New Yawk lawyer(Pesci) goes to a deep south courtroom for his first case.  This is Pesci's character from ""Goodfellas"" becomes lawyer in a comedy. He's great. Marisa Tomei is excellent as his girl(won Oscar for this one), she's one of the most beautiful women in movies today. Ralph Macchio is okay as the young cousin who is wrongly arrested for murder, although his buddy, Rothstein, is funny. Herman Munster(Fred Gwynne) is excellent as the judge. Pesci, Gwynne and Tomei couldn't be better cast for these roles and mesh together perfectly. The comic timing is excellent. You wanna laugh? Watch it. If you enjoy and understand New Yawk accents, you'll appreciate ""My Cousin Vinny"".",0.0
8874,"Great movie; Watched it again last night on one of the Pay channels (Starz?) and was in stitches throughout. I have it on DVD and no matter what, when it comes on IF I am around the TV that is what I am watching! This is one of the best "" Horror"" movies I have ever seen and I Have seen my fair share from good horror movies (The Thing, The Original Night of the living dead) to really, really bad ones (too many to name). Being from the South in the United States , ""typically"" southerners aren't expected to ""get"" British humor but I am not like my fellow southerners. Please understand that this is not a dig at my fellow countrymen, but at the ""sense of humor"" in this country in general. I latched onto this movie the very first time I saw it and immediately ""got"" all the jokes from beginning to end. Blame Monty Python, Fawlty Towers and Benny Hill. All that being said, if you haven't seen this masterpiece you need too. If you enjoy horror movies, zombie movies and/or British humor then this is a must see.",0.0
71057,A neat idea that didn't merit a feature; I'm starting to dread watching movies that are under 90 minutes. They almost always are stretching out a story that doesn't have enough to it to justify a feature. The voice work is all fine but the story just drags on with no real villain or pacing. The visuals sadly look extremely dated already with real-time rendering in video games already surpassing it. It probably should have just stayed as a short because 70 some minutes of this felt like 3 hours. Nothing much to recommend here other than some neat ideas that unfortunately get over-explained.,0.0
6773,"If you're looking for wildly original animation then this movie is for you; In recent years there has been a boom (probably thanks to globalization) in the release of foreign animated films outside the common market (read Disney,Dreamworks, Japanese anime), mainly European emerging as alternatives for those seeking animation not made for little children. Within this wave comes the french movie The Triplets of Belleville, one of the most original animated films ever made (in the opinion of this writer, of course). Directed by Sylvain Chomet tells the story of Madame Souza who is in charge of raising her grandson Champion after being orphaned. In search of something that makes him happy, she discovers that Champion's true vocation is cycling and after years of hard training is ready to compete in the famous Tour de France. But in the middle of the competition he is kidnapped by a mafia that uses cyclists for clandestine betting and they're killed if they lose. Thus, Madame Souza begins the rescue of her grandson in the bizarre town of Belleville with the help of the triplets of Belleville, famous stars of music hall in the 20's. This is how Chomet creates an amazing story full of absurdities and nonsensical situations that works wonderfully and without the need of dialog creates absolute empathy to characters that appear to be designed to cause annoyance. A very curious element is Chomet's decision to portray Belleville (an obvious reference to the city of New York) as a city full of obese people. Although this is meant as a critique of Western society where consumption makes people apathetic and uninterested in themselves. Moreover, the music plays an important role in this film, without being a musical in the strict sense of the word has incredibly vivid and infectious musical moments, like the opening scene which recalls the glory years of the triplets and in the making small appearances of legends like Django Reinhardt, Josephine Baker and Fred Astaire, in addition the soundtrack composed by Benoit Charest adds a feeling of nostalgia. In short, The Triplets of Belleville is the perfect example of an animated film that breaks all established and refreshes the genre in an unexpected way.",0.027777777777777776
5540,"Mythical; I know one thing for sure, you do not need CGI to create a great Movie, this idea was confirmed to me after seeing a very bad remake of this film in 2010. Clash of the Titans strength lies mainly in the story telling and the great actors in it and the magical creations of the master artist Ray Harryhausen. the ability to create a mythical atmosphere in a fantasy film, which this film succeed to achieve is something rare in these days. another great element is the Musical score, its beautiful and haunting. the powerful cast team of the film is second to none. many critics in the past did not evaluate this film fairly but now after 30 years, the film shows its superiority in comparison to the CGI lifeless films of now days.",0.0
4886,"Bloody Brilliant!; Great Movie. Very Entertaining. Great story line and animation. Disney's best film since Fantasia?? The only shame is that the two main cartoon characters in this film can't be nominated for Best Actor and Best Supporting Actor at the Academy Awards, the Lord knows they are better than many of the over paid Hollywood Stars!",0.025
5816,"The good's good, the bad's bad; WARNING: Possible spoilers towards the end Not since Blair Witch II has there been a film in which the acting and directing was so sorely lacking. Chris Columbus seems to have a career littered with mediocre movies - Home Alone, Home Alone II, Bicentennial Man. That Bicentennial Man was such a mangled version of Isaac Asimov's novel might suggest that he cannot properly translate books to films; Harry Potter and the Sorcerer's Stone was mostly saved by the talents of seasoned actors such as Robbie Coltrane (the lumbering Hagrid), Richard Griffiths (the detestable uncle Vernon), Richard Harris, Maggie Smith, John Cleese and the outstanding Alan Rickman. The casting for these parts was beyond reproach (except Richard Harris, not the perfect dumbledore in my opinion -- however he delivered a sterling performance anyway). Although the actors and actresses reprised their roles flawlessly (Miriam Margolyes in particular delivered an excellent, though short, performance), this was not enough to redeem this film in light of the dull, monotonous acting by Emma Watson as Hermione (there were points in this film where one could really feel her reaming off the lines from the script, not putting feeling into her performance). Daniel Radcliffe's performance was better, but by no means up to the standard one would expect. When I watched Sorcerer's Stone I wondered about the casting of Rupert Grint as Ron. This film made my mind up. He looks the part, but as soon as he opens his mouth he is wrong. In some of the more ""frightening"" scenes of the film he was squealing like a suckling pig - these destroyed any atmosphere Columbus had managed to scrape together. There's something about hearing the missing link between a piglet and a human in Dolby 6.1 Surround Sound that distresses me. While on the issue of the sound, I think it was very overdone -- in the Quidditch match, for instance, when the bludger is following harry, the sound of it crashing through things sounded more like a cannon being fired than some wood being broken); in the scenes with the giant spiders (where a silent padding sound would have built more atmosphere) the sound was more like spiders wearing steel clogs walking across glass. Either that or they were chopsticks on legs. While talking about the sound, the (presumably computer generated) fire in the torches on the outside of Hogwarts at the end just didn't feel real -- more like silk being blown in a stream of air. This film, for all its failings, isn't the worst film you could waste your time watching (xXx comes to mind...). If you read the book and had a vivid picture of what things should be like I'd really advise against it, though. If you haven't read the book, the quality of the good acting is really good (although, conversely, the bad acting is REALLY bad), so if you can bear it, you'll be rewarded by the performances of Miriam Margolyes, Alan Rickman and others. Unfortunately, Richard Griffiths (uncle Vernon) just doesn't have enough to work with in order to give as good a performance as he did in the previous film.",0.0
5540,"Perseus rides Pegasus; Anyone under 30 need not rush to see this original for comparison purposes with the 2010 remake. It was master animator Ray Harryhausen's last film and a far cry from his glory days (JASON AND THE ARGONAUTS and SINBAD being prime examples). Nevereless, TITANS is fun for the most part. A very young Harry Hamlin as Perseus is on a quest to rescue his beloved Andromeda (played by a very pretty Judy Bowker). Perseus must subdue Pegasus, defeat Medusa (easily the best scene in the movie), fight the Kraken, a very large sea monster, and deal with a deformed villain who throws many obstacles in our hero's path. Harryhausen's animation cannot be faulted, but scenes that involve live actors who are also portrayed in part as animated characters abruptly take us out of the fantasy. Of course, this was long before the smooth CGI of today. A mechanical owl is cute, but clearly was intended to be Perseus' R2D2. Worth a watch mainly for film historians and completists. And by the way, a wonderful soundtrack. P.S. I hear the remake is a mess. It looked like it in the previews.",0.0
8874,"Doesn't work on any level; This is supposed to be a romantic zombie comedy. However, it's not romantic, scary or funny. None of the characters are interesting or entertaining. The New Zealand film Braindead is of this genre mix and is massively better, despite being filmed on a much smaller budget, over a decade earlier.",0.0
5816,"Two Towers has some worthy competition; Warning: Minor Spoilers This movie rocked!  I knew that it had to be better than the first one, but this totally blew me away!  The script was great, and the acting from the children and adults alike was so much better than it was last time.  Not to mention the cool spiders, mandrakes, phoenix and the basilisk.  My friends and I were screaming during the scene when Harry and Ron wander into the Dark Forest to meet with Aragog.  That was truly scary.  Knockturn Alley was just as creepy as I imagined it from the book.   The new characters were just hysterical and frightening.  Kenneth Branagh definitely Gilderoy Lockhart beyond well, and you could see how much fun he must have had playing that part.  Same goes for Lucius.  Gees Jason Isaacs was scary.  Even I, being a villain freak that I am, cringed when he started beating Dobby with his cane.  Dobby was, by the way, not as annoying as one might have pictured him to be.  I guess the director was really trying to not make him that way after seeing what happened to George Lucas' reputation with Jar Jar Binks.  And Christian Coulson as Tom Riddle did the best by portraying a sixteen-year-old as evil.   However, there were a few things that the movie should have included: the scene where the Malfoys are selling things to Mr. Borgin and the Valentine's Day celebration.  Those would have been icing on the cake.  But when Lucius and Arthur are at Flourish and Blott's, they did not fight!  My friends and I were literally yelling FIGHT FIGHT, but they did not!  The movie also made Draco Malfoy seem more pitiful than bratty.  Not only is he treated rotten by his dad, but Snape isn't that nice to him either.   All in all, it was excellent.  I give it 9.5/10.  Cannot wait until Prisoner of Azkaban and Goblet of Fire.",0.0
